concept,member,sort weight,member type
Diagnosis absent,Mumps,6645,q-and-a
Diagnosis absent,Malnutrition,6646,q-and-a
Diagnosis absent,Cataract,6647,q-and-a
Diagnosis absent,Neoplasm,6648,q-and-a
Diagnosis absent,"Toxicity, NOT otherwise specified",6649,q-and-a
Diagnosis absent,"Accident, NOT otherwise specified",6650,q-and-a
Diagnosis absent,"Accident, motor vehicle",6651,q-and-a
Diagnosis absent,"Toxicity, drug",6652,q-and-a
Diagnosis absent,Upper respiratory tract infection,6653,q-and-a
Diagnosis absent,"Wound, septic",6654,q-and-a
Diagnosis absent,Laceration,6655,q-and-a
Diagnosis absent,Tonsillitis,6656,q-and-a
Diagnosis absent,Furunculosis,6657,q-and-a
Diagnosis absent,Otitis media,6658,q-and-a
Diagnosis absent,Mastitis,6659,q-and-a
Diagnosis absent,Arthritis,6660,q-and-a
Diagnosis absent,Conjunctivitis,6661,q-and-a
Diagnosis absent,"Dermatitis, allergic",6662,q-and-a
Diagnosis absent,Malaria,6663,q-and-a
Diagnosis absent,Amoebiasis,6664,q-and-a
Diagnosis absent,Head injury,6665,q-and-a
Diagnosis absent,Gingivitis,6666,q-and-a
Diagnosis absent,"Wound, deep",6667,q-and-a
Diagnosis absent,Puerperal sepsis,6668,q-and-a
Diagnosis absent,Dental caries,6669,q-and-a
Diagnosis absent,Cellulitis,6670,q-and-a
Diagnosis absent,Burn,6671,q-and-a
Diagnosis absent,Abscess,6672,q-and-a
Diagnosis absent,Vaginitis,6673,q-and-a
Diagnosis absent,Scabies,6674,q-and-a
Diagnosis absent,Typhoid fever,6675,q-and-a
Diagnosis absent,Allergy,6676,q-and-a
Diagnosis absent,Tinea capitis,6677,q-and-a
Diagnosis absent,Labor pain,6678,q-and-a
Diagnosis absent,Bronchitis,6679,q-and-a
Diagnosis absent,Injury,6680,q-and-a
Diagnosis absent,Cervicitis,6681,q-and-a
Diagnosis absent,Pharyngitis,6682,q-and-a
Diagnosis absent,Epilepsy,6683,q-and-a
Diagnosis absent,Deceased,6684,q-and-a
Diagnosis absent,Brucellosis,6685,q-and-a
Diagnosis absent,Foreign body,6686,q-and-a
Diagnosis absent,Sexual assault,6687,q-and-a
Diagnosis absent,"Bite, dog",6688,q-and-a
Diagnosis absent,"Bite, animal",6689,q-and-a
Diagnosis absent,"Bite, human",6690,q-and-a
Diagnosis absent,Fungal infection,6691,q-and-a
Diagnosis absent,"Gastritis, nos",6692,q-and-a
Diagnosis absent,Sexually transmitted infection,6693,q-and-a
Diagnosis absent,Diabetes mellitus,6694,q-and-a
Diagnosis absent,Assault,6695,q-and-a
Diagnosis absent,Fracture,6696,q-and-a
Diagnosis absent,"Fracture, colles",6697,q-and-a
Diagnosis absent,Shoulder dislocation,6698,q-and-a
Diagnosis absent,Cholecystitis,6699,q-and-a
Diagnosis absent,Bronchopneumonia,6700,q-and-a
Diagnosis absent,Gastroenteritis,6701,q-and-a
Diagnosis absent,Cholera,6702,q-and-a
Diagnosis absent,Helminthiasis,6703,q-and-a
Diagnosis absent,Appendicitis,6704,q-and-a
Diagnosis absent,Rheumatoid arthritis,6705,q-and-a
Diagnosis absent,Candidiasis,6706,q-and-a
Diagnosis absent,Seizures,6707,q-and-a
Diagnosis absent,Depression,6708,q-and-a
Diagnosis absent,Duodenal ulcer,6709,q-and-a
Diagnosis absent,Peptic ulcer,6710,q-and-a
Diagnosis absent,Gastric ulcer,6711,q-and-a
Diagnosis absent,Leukaemia,6712,q-and-a
Diagnosis absent,Otitis externa,6713,q-and-a
Diagnosis absent,Psychosis,6714,q-and-a
Diagnosis absent,Rheumatic heart disease,6715,q-and-a
Diagnosis absent,Sinusitis,6716,q-and-a
Diagnosis absent,Syphilis,6717,q-and-a
Diagnosis absent,Diabetes insipidus,6718,q-and-a
Diagnosis absent,Neonatal sepsis,6719,q-and-a
Diagnosis absent,"Candidiasis, vaginal",6720,q-and-a
Diagnosis absent,Schistosomiasis,6721,q-and-a
Diagnosis absent,Synovitis,6722,q-and-a
Diagnosis absent,"Toxicity, food",6723,q-and-a
Diagnosis absent,Urethritis,6724,q-and-a
Diagnosis absent,Pellagra,6725,q-and-a
Diagnosis absent,Paraphimosis,6726,q-and-a
Diagnosis absent,Schizophrenia,6727,q-and-a
Diagnosis absent,Dislocation,6728,q-and-a
Diagnosis absent,"Pneumonia, lobar",6729,q-and-a
Diagnosis absent,"Dementia, senile",6730,q-and-a
Diagnosis absent,Hyperemesis gravidarum,6731,q-and-a
Diagnosis absent,Bartholin's abscess,6732,q-and-a
Diagnosis absent,Kaposis sarcoma,6733,q-and-a
Diagnosis absent,Cerumen impaction,6734,q-and-a
Diagnosis absent,Venous stasis,6735,q-and-a
Diagnosis absent,Kaposi sarcoma oral,6736,q-and-a
Diagnosis absent,Trichomonas,6737,q-and-a
Diagnosis absent,Peripheral neuropathy,6738,q-and-a
Diagnosis absent,HIV wasting syndrome (severe weight loss + persistent fever or severe weight loss + chronic diarrhoea),6739,q-and-a
Diagnosis absent,Eczema,6740,q-and-a
Diagnosis absent,Tinea corporis,6741,q-and-a
Diagnosis absent,Herpes zoster,6742,q-and-a
Diagnosis absent,Acne,6743,q-and-a
Diagnosis absent,Thrombocytopenia,6744,q-and-a
Diagnosis absent,Folliculitis,6745,q-and-a
Diagnosis absent,Pneumocystis pneumonia,6746,q-and-a
Diagnosis absent,Human immunodeficiency virus,6747,q-and-a
Diagnosis absent,Vitamin D deficiency,6748,q-and-a
Diagnosis absent,Vitamin C deficiency,6749,q-and-a
Diagnosis absent,Leprosy,6750,q-and-a
Diagnosis absent,Pertussis,6751,q-and-a
Diagnosis absent,Varicella zoster,6752,q-and-a
Diagnosis absent,Gonorrhea,6753,q-and-a
Diagnosis absent,Acquired immunodeficiency syndrome,6754,q-and-a
Diagnosis absent,Chalazion,6755,q-and-a
Diagnosis absent,False labor,6756,q-and-a
Diagnosis absent,Fever of unknown origin,6757,q-and-a
Diagnosis absent,Pelvic inflammatory disease,6758,q-and-a
Diagnosis absent,Hypertension,6759,q-and-a
Diagnosis absent,Incomplete abortion,6760,q-and-a
Diagnosis absent,Dermatophytosis,6761,q-and-a
Diagnosis absent,Spondylosis,6762,q-and-a
Diagnosis absent,Cerebral palsy,6763,q-and-a
Diagnosis absent,Varicose leg ulcers,6764,q-and-a
Diagnosis absent,Confirmed drug resistant tuberculosis,6765,q-and-a
Diagnosis absent,Multidrug-resistant TB,6766,q-and-a
Diagnosis absent,TB drug sensitivity testing result,6767,q-and-a
Diagnosis absent,Enteropathy,6768,q-and-a
Diagnosis absent,Ist,6769,q-and-a
Diagnosis absent,Other neurological condition,6770,q-and-a
Diagnosis absent,Cardiovascular disease,6771,q-and-a
Diagnosis absent,Anaphylaxis,6772,q-and-a
Diagnosis absent,Pulmonary effusion,6773,q-and-a
Diagnosis absent,HIV infected,6774,q-and-a
Diagnosis absent,Wart virus infection,6775,q-and-a
Diagnosis absent,Molluscum contagiosum,6776,q-and-a
Diagnosis absent,Human papillomavirus,6777,q-and-a
Diagnosis absent,"Bacterial pneumonia, severe recurrent",6778,q-and-a
Diagnosis absent,Nonresponsive herpes simplex virus,6779,q-and-a
Diagnosis absent,Refractory anemia,6780,q-and-a
Diagnosis absent,Rectovaginal fistula,6781,q-and-a
Diagnosis absent,Cryptococcosis,6782,q-and-a
Diagnosis absent,"Anemia, iron deficiency",6783,q-and-a
Diagnosis absent,Fever greater than four weeks,6784,q-and-a
Diagnosis absent,Angio-edema,6785,q-and-a
Diagnosis absent,Adverse effect comment,6786,q-and-a
Diagnosis absent,65590df8-977f-11e1-8993-905e29aff6c1,6787,q-and-a
Diagnosis absent,"Mycobacterium tuberculosis, pulmonary",6788,q-and-a
Diagnosis absent,Tuberculosis assessment,6789,q-and-a
Diagnosis absent,Acute pneumonia presumed bacterial,6790,q-and-a
Diagnosis absent,Sub-acute pneumonia presumed pcp,6791,q-and-a
Diagnosis absent,Severe dysphagia presumed invasive,6792,q-and-a
Diagnosis absent,Meningitis acute bacterial,6793,q-and-a
Diagnosis absent,Meningitis sub-acute presumed cryptococcus,6794,q-and-a
Diagnosis absent,Meningitis sub-acute presumed tuberculosis,6795,q-and-a
Diagnosis absent,HIV encephalopathy,6796,q-and-a
Diagnosis absent,Encephalopathy presumed not due to HIV,6797,q-and-a
Diagnosis absent,Dysentery bacilliary,6798,q-and-a
Diagnosis absent,Convulsions or neurological deficit presumed toxoplasmosis,6799,q-and-a
Diagnosis absent,Convulsions or neurological deficit presumed due to tuberculosis,6800,q-and-a
Diagnosis absent,Convulsions or neurological deficit presumed cerebral lymphoma,6801,q-and-a
Diagnosis absent,Chlamydia trachomatis,6802,q-and-a
Diagnosis absent,Herpes simplex genital infection,6803,q-and-a
Diagnosis absent,TB status drug resistance,6804,q-and-a
Diagnosis absent,6559f286-977f-11e1-8993-905e29aff6c1,6805,q-and-a
Diagnosis absent,Pneumopathy,6806,q-and-a
Diagnosis absent,Malaria in the last twelve months,6807,q-and-a
Diagnosis absent,Psychiatric history,6808,q-and-a
Diagnosis absent,Patient has diabetes,6809,q-and-a
Diagnosis absent,WHO stage at transfer in,6810,q-and-a
Diagnosis absent,Angular cheilitis,6811,q-and-a
Diagnosis absent,"Oral ulcerations, recurrent",6812,q-and-a
Diagnosis absent,Papular itchy skin eruptions,6813,q-and-a
Diagnosis absent,Seborrhoeic dermatitis,6814,q-and-a
Diagnosis absent,Fungal nail infection,6815,q-and-a
Diagnosis absent,Persistent oral candidiasis,6816,q-and-a
Diagnosis absent,"Acute necrotizing ulcerative stomatitis, gingivitis or periodontitis",6817,q-and-a
Diagnosis absent,"Anaemia, unexplained < 8 g/dl",6818,q-and-a
Diagnosis absent,Toxoplasmosis of the brain,6819,q-and-a
Diagnosis absent,Extrapulmonary cryptococcosis including meningitis,6820,q-and-a
Diagnosis absent,Disseminated non-tuberculosis mycobacterial infection,6821,q-and-a
Diagnosis absent,"Leishmaniasis, atypical disseminated",6822,q-and-a
Diagnosis absent,Cerebral or B-cell non Hodgkin lymphoma,6823,q-and-a
Diagnosis absent,Invasive cancer of cervix,6824,q-and-a
Diagnosis absent,Hypokalemia,6825,q-and-a
Diagnosis absent,Pneumothorax,6826,q-and-a
Diagnosis absent,Due to cyloserine or terizidone,6827,q-and-a
Diagnosis absent,Due to injectable,6828,q-and-a
Diagnosis absent,Due to anti-tuberculosis drugs or antiretrovirals,6829,q-and-a
Diagnosis absent,Due to capreomycin,6830,q-and-a
Diagnosis absent,Convulsions or neurological deficit presumed malaria,6831,q-and-a
Diagnosis absent,Anxiety disorder,6832,q-and-a
Diagnosis absent,Congestive heart failure,6833,q-and-a
Diagnosis absent,Symptomatic nephropathy or cardiomyopathy presumed due to hiv,6834,q-and-a
Diagnosis absent,"Diarrhea, bacterial",6835,q-and-a
Diagnosis absent,"Genital ulcers, lgv",6836,q-and-a
Diagnosis absent,"Genital ulcers, chancroid",6837,q-and-a
Diagnosis absent,Hepatotoxicity,6838,q-and-a
Diagnosis absent,Other psychiatric or neurological adverse effect,6839,q-and-a
Diagnosis absent,Tuberculoma,6840,q-and-a
Diagnosis absent,Vaginal/urethral discharge Non-GC,6841,q-and-a
Diagnosis absent,Chronic isosporiasis,6842,q-and-a
Diagnosis absent,TB lymphadenopathy,6843,q-and-a
Diagnosis absent,"Chronic HIV-associated lung disease, including bronchiectasis",6844,q-and-a
Diagnosis absent,Recurrent bacteraemia or sepsis with NTS,6845,q-and-a
Diagnosis absent,Lineal gingival erythema,6846,q-and-a
Diagnosis absent,Extrapulmonary tuberculosis without lymphadenopathy,6847,q-and-a
Diagnosis absent,Unexplained persistant heptomegaly and splenomegaly,6848,q-and-a
Diagnosis absent,"Bacterial infections, severe recurrent  (empyema, pyomyositis, meningitis, bone/joint infections but EXCLUDING pneumonia)",6849,q-and-a
Diagnosis absent,Other enteritis,6850,q-and-a
Diagnosis absent,Atypical mycobacteriosis disseminated or lungs,6851,q-and-a
Diagnosis absent,Severe unexplained wasting or malnutrition not responding to treatment (weight-for-height/ -age <70% or MUAC less than 11cm or oedema),6852,q-and-a
Diagnosis absent,"Recurrent or chronic respiratory tract infections (sinusitis, otorrhoea, tonsillitis, otitis media)",6853,q-and-a
Diagnosis absent,Hypertensive heart disease,6854,q-and-a
Diagnosis absent,Gastritis with hemorrhage,6855,q-and-a
Diagnosis absent,Gastritis without hemorrhage,6856,q-and-a
Diagnosis absent,Meningitis other cause,6857,q-and-a
Diagnosis absent,Meningitis viral,6858,q-and-a
Diagnosis absent,Genitourinary problem,6859,q-and-a
Diagnosis absent,Idiopathic cardiomyopathy,6860,q-and-a
Diagnosis absent,Peripartum cardiomyopathy,6861,q-and-a
Diagnosis absent,HIV associated cardiomyopathy,6862,q-and-a
Diagnosis absent,Congenital heart disease,6863,q-and-a
Diagnosis absent,Endomyocardial fibrosis,6864,q-and-a
Diagnosis absent,Nyha class,6865,q-and-a
Diagnosis absent,Mitral stenosis,6866,q-and-a
Diagnosis absent,Aortic regurgitation,6867,q-and-a
Diagnosis absent,Atrial fibrillation,6868,q-and-a
Diagnosis absent,Post operation,6869,q-and-a
Diagnosis absent,Heart disease,6870,q-and-a
Diagnosis absent,Pericardial disease,6871,q-and-a
Diagnosis absent,Acute rheumatic fever,6872,q-and-a
Diagnosis absent,Pulmonary hypertension,6873,q-and-a
Diagnosis absent,Arrhythmia,6874,q-and-a
Diagnosis absent,Palpitations,6875,q-and-a
Diagnosis absent,Non-cardiac,6876,q-and-a
Diagnosis absent,Absence of goiter,6877,q-and-a
Diagnosis absent,Absence of lymphadenopathy,6878,q-and-a
Diagnosis absent,Bradycardia,6879,q-and-a
Diagnosis absent,Electrocardiogram diagnosis,6880,q-and-a
Diagnosis absent,Other valvular disease,6881,q-and-a
Diagnosis absent,Tuberculous enteritis,6882,q-and-a
Diagnosis absent,Oral thrush after eight weeks,6883,q-and-a
Diagnosis absent,Other who stage II or IV condition,6884,q-and-a
Diagnosis absent,Acute diarrhea more than three stools in 24 hours,6885,q-and-a
Diagnosis absent,Renal failure,6886,q-and-a
Diagnosis absent,Liver failure,6887,q-and-a
Diagnosis absent,"Abdominal pain, surgical",6888,q-and-a
Diagnosis absent,"Abscess, perianal",6889,q-and-a
Diagnosis absent,"Abscess, peritonsillar",6890,q-and-a
Diagnosis absent,"Eye infection, acute",6891,q-and-a
Diagnosis absent,"Eye infection, chronic",6892,q-and-a
Diagnosis absent,"Hepatitis, acute",6893,q-and-a
Diagnosis absent,"Hepatitis, chronic",6894,q-and-a
Diagnosis absent,"Otitis media, chronic",6895,q-and-a
Diagnosis absent,"Otitis media, acute",6896,q-and-a
Diagnosis absent,"Renal failure, acute",6897,q-and-a
Diagnosis absent,"Renal failure, chronic",6898,q-and-a
Diagnosis absent,Allergic conjunctivitis,6899,q-and-a
Diagnosis absent,65672f3c-977f-11e1-8993-905e29aff6c1,6900,q-and-a
Diagnosis absent,Anal fistula,6901,q-and-a
Diagnosis absent,Anemia of pregnancy,6902,q-and-a
Diagnosis absent,Balanitis,6903,q-and-a
Diagnosis absent,Benign prostatic hypertrophy,6904,q-and-a
Diagnosis absent,"Bite, cat",6905,q-and-a
Diagnosis absent,Bubo,6906,q-and-a
Diagnosis absent,Bullous impetigo,6907,q-and-a
Diagnosis absent,"Candidiasis, penile",6908,q-and-a
Diagnosis absent,Carbuncle,6909,q-and-a
Diagnosis absent,"Chest pain, cardiac",6910,q-and-a
Diagnosis absent,"Chest pain, nos",6911,q-and-a
Diagnosis absent,Chronic psychiatric disease,6912,q-and-a
Diagnosis absent,Cirrhosis,6913,q-and-a
Diagnosis absent,"Conjunctivitis, bacterial",6914,q-and-a
Diagnosis absent,Chronic obstructive pulmonary disease,6915,q-and-a
Diagnosis absent,Corneal ulcer,6916,q-and-a
Diagnosis absent,Dental abscess,6917,q-and-a
Diagnosis absent,Dental pain,6918,q-and-a
Diagnosis absent,Diabetes,6919,q-and-a
Diagnosis absent,"Edema, peripheral",6920,q-and-a
Diagnosis absent,"Fever, nos",6921,q-and-a
Diagnosis absent,Gastroesophageal reflux,6922,q-and-a
Diagnosis absent,Gout,6923,q-and-a
Diagnosis absent,"Headache, migraine",6924,q-and-a
Diagnosis absent,"Headache, nos",6925,q-and-a
Diagnosis absent,Hemothorax,6926,q-and-a
Diagnosis absent,"Herpes simplex, nos",6927,q-and-a
Diagnosis absent,Hypoglycemia,6928,q-and-a
Diagnosis absent,Impetigo,6929,q-and-a
Diagnosis absent,Influenza,6930,q-and-a
Diagnosis absent,Insect bite,6931,q-and-a
Diagnosis absent,Keloid,6932,q-and-a
Diagnosis absent,Lower respiratory tract infection,6933,q-and-a
Diagnosis absent,Ludwig's angina,6934,q-and-a
Diagnosis absent,Lymphadenitis,6935,q-and-a
Diagnosis absent,"Malnutrition, adult",6936,q-and-a
Diagnosis absent,Menorrhagia,6937,q-and-a
Diagnosis absent,Muscle spasm,6938,q-and-a
Diagnosis absent,Musculoskeletal pain,6939,q-and-a
Diagnosis absent,Myopia,6940,q-and-a
Diagnosis absent,Ovarian cyst,6941,q-and-a
Diagnosis absent,Parotitis,6942,q-and-a
Diagnosis absent,Pityriasis rosea,6943,q-and-a
Diagnosis absent,Pleurisy,6944,q-and-a
Diagnosis absent,Post herpetic neuralgia,6945,q-and-a
Diagnosis absent,Pterygium,6946,q-and-a
Diagnosis absent,Pyomyositis,6947,q-and-a
Diagnosis absent,Roundworm,6948,q-and-a
Diagnosis absent,Sepsis,6949,q-and-a
Diagnosis absent,"Severe malaria, seizures",6950,q-and-a
Diagnosis absent,Siatica,6951,q-and-a
Diagnosis absent,Sydenham's chorea,6952,q-and-a
Diagnosis absent,Tendon laceration,6953,q-and-a
Diagnosis absent,Tinea cruris,6954,q-and-a
Diagnosis absent,Tinea versicolor,6955,q-and-a
Diagnosis absent,"Tinea, nos",6956,q-and-a
Diagnosis absent,Trachoma,6957,q-and-a
Diagnosis absent,Tropical splenomegaly syndrome,6958,q-and-a
Diagnosis absent,"Ulcer, nos",6959,q-and-a
Diagnosis absent,"Ulcer, oral",6960,q-and-a
Diagnosis absent,"Ulcer, tropical",6961,q-and-a
Diagnosis absent,Urinary disorder associated with pregnancy,6962,q-and-a
Diagnosis absent,Urticaria,6963,q-and-a
Diagnosis absent,Vertigo,6964,q-and-a
Diagnosis absent,Viral conjunctivitis,6965,q-and-a
Diagnosis absent,Viral syndrome,6966,q-and-a
Diagnosis absent,Wart,6967,q-and-a
Diagnosis absent,"Isosporiasis , acute",6968,q-and-a
Diagnosis absent,Supraventricular tachycardia,6969,q-and-a
Diagnosis absent,First degree atrioventricular block,6970,q-and-a
Diagnosis absent,Second degree atrioventricular block,6971,q-and-a
Diagnosis absent,Complete heart block,6972,q-and-a
Diagnosis absent,Right bundle branch block,6973,q-and-a
Diagnosis absent,Left bundle branch block,6974,q-and-a
Diagnosis absent,Atrial tachycardia,6975,q-and-a
Diagnosis absent,Sinus tachycardia,6976,q-and-a
Diagnosis absent,Sinus bradycardia,6977,q-and-a
Diagnosis absent,Multifocal atrial tachycardia,6978,q-and-a
Diagnosis absent,Inferior myocardial infarction,6979,q-and-a
Diagnosis absent,Anterior myocardial infarction,6980,q-and-a
Diagnosis absent,Lateral myocardial infarction,6981,q-and-a
Diagnosis absent,Mitral regurgitation,6982,q-and-a
Diagnosis absent,Preliminary cardiac diagnosis during encounter,6983,q-and-a
Diagnosis absent,Ventricular septal defect,6984,q-and-a
Diagnosis absent,Atrial septal defect,6985,q-and-a
Diagnosis absent,Due to antiretrovirals,6986,q-and-a
Diagnosis absent,Due to Anti-TB medication,6987,q-and-a
Diagnosis absent,Endocarditis,6988,q-and-a
Diagnosis absent,Aortic aneurysm,6989,q-and-a
Diagnosis absent,Cor pulmonale,6990,q-and-a
Diagnosis absent,Alcoholic cardiomyopathy,6991,q-and-a
Diagnosis absent,6568d21a-977f-11e1-8993-905e29aff6c1,6992,q-and-a
Diagnosis absent,Bacterial infection,6993,q-and-a
Diagnosis absent,Peds thrush,6994,q-and-a
Diagnosis absent,Cardiomyopathy,6995,q-and-a
Diagnosis absent,Infant cytomegalovirus,6996,q-and-a
Diagnosis absent,HSV stomatitis,6997,q-and-a
Diagnosis absent,HSV bronchitis,6998,q-and-a
Diagnosis absent,Peds herpes zoster,6999,q-and-a
Diagnosis absent,Leiomyosarcoma,7000,q-and-a
Diagnosis absent,Symptomatic lymphoid interstitial pneumonia,7001,q-and-a
Diagnosis absent,Nephropathy,7002,q-and-a
Diagnosis absent,Nocardiosis,7003,q-and-a
Diagnosis absent,Infant toxoplasmosis,7004,q-and-a
Diagnosis absent,"Varicella, disseminated",7005,q-and-a
Diagnosis absent,"Coccidiodomycosis, disseminated",7006,q-and-a
Diagnosis absent,"Cryptococcosis, extrapulmonary",7007,q-and-a
Diagnosis absent,Cryptosporidiosis,7008,q-and-a
Diagnosis absent,"Cytomegalovirus of an organ other than liver, spleen or lymph node",7009,q-and-a
Diagnosis absent,Child HSV infection,7010,q-and-a
Diagnosis absent,"Histoplasmosis, disseminated",7011,q-and-a
Diagnosis absent,"Lymphoma, brain",7012,q-and-a
Diagnosis absent,Lymphoma,7013,q-and-a
Diagnosis absent,"Mycobacterium tuberculosis, extrapulmonary",7014,q-and-a
Diagnosis absent,"Atypical mycobacteriosis, disseminated or lung",7015,q-and-a
Diagnosis absent,Mycobacterium avium complex,7016,q-and-a
Diagnosis absent,Progressive multifocal leukoencephalopathy,7017,q-and-a
Diagnosis absent,Toxoplasmosis of the brain (from age 1 month),7018,q-and-a
Diagnosis absent,Failure to thrive,7019,q-and-a
Diagnosis absent,Dementia,7020,q-and-a
Diagnosis absent,Poliomyelitis,7021,q-and-a
Diagnosis absent,Asymptomatic HIV infection,7022,q-and-a
Diagnosis absent,Adult herpes zoster,7023,q-and-a
Diagnosis absent,"Moderate weight loss less than or equal to 10 percent, unexplained",7024,q-and-a
Diagnosis absent,"Severe bacterial infection (eg pneumonia, pyomyosistis, sepsis)",7025,q-and-a
Diagnosis absent,Oral candidiasis,7026,q-and-a
Diagnosis absent,Tuberculosis within year,7027,q-and-a
Diagnosis absent,Unintentional weight loss more than 10 percent of body weight in abscence of concurrent illness,7028,q-and-a
Diagnosis absent,"Candidiasis of oseophagus, trachea and bronchi or lungs",7029,q-and-a
Diagnosis absent,"Chronic herpes simplex infection (orolabial, gential / anorectal >1 month or visceral at any site)",7030,q-and-a
Diagnosis absent,Encephalopathy,7031,q-and-a
